,CustomerID,YearMonth,Year,InvoiceAmt
3455,S84,201110,2011,98.06
3469,S852,201110,2011,1989.43
3478,S866,201110,2011,111.78999999999999
3494,S877,201110,2011,598.01
3500,S888,201110,2011,67.97999999999999
3504,S89,201110,2011,225.0
2772,S2118,201110,2011,469.4
2784,S2135,201110,2011,324.1
816,440,201110,2011,118.71
826,441,201110,2011,3150.32
2789,S2142,201110,2011,765.46
2796,S2143,201110,2011,235.47000000000003
2809,S2176,201110,2011,197.36
2819,S2177,201110,2011,1243.88
2838,S2191,201110,2011,99.75999999999999
2846,S2193,201110,2011,3170.5
2855,S220,201110,2011,126.42
2859,S2202,201110,2011,690.0
2863,S2205,201110,2011,434.29
2869,S2218,201110,2011,352.82000000000005
2667,S2035,201110,2011,4980.21
2675,S2037,201110,2011,334.78999999999996
2687,S2050,201110,2011,377.58
2700,S2061,201110,2011,290.91999999999996
2712,S2072,201110,2011,173.32
2728,S2081,201110,2011,1441.7
2736,S209,201110,2011,82.0
2744,S21,201110,2011,296.02
2751,S2103,201110,2011,60.92
2764,S2110,201110,2011,280.15999999999997
3541,S962,201110,2011,4931.88
3548,S964,201110,2011,9.38
3549,S968,201110,2011,12.42
3552,S980,201110,2011,387.72
3561,S987,201110,2011,277.15
3569,S995,201110,2011,1207.86
716,377,201110,2011,363.3
727,388,201110,2011,540.8
2571,S1962,201110,2011,2727.0
2581,S1971,201110,2011,1060.44
2585,S1979,201110,2011,0.0
2589,S1981,201110,2011,597.8
2597,S1982,201110,2011,1453.71
2606,S1983,201110,2011,86.98
2607,S1985,201110,2011,91.92
2615,S1993,201110,2011,302.64
2628,S2004,201110,2011,1594.68
2639,S2007,201110,2011,74.14
2649,S2014,201110,2011,302.19
2656,S2024,201110,2011,251.56
844,447,201110,2011,1508.62
2507,S1919,201110,2011,473.75
2509,S1923,201110,2011,81.4
2516,S1926,201110,2011,1343.91
2530,S1932,201110,2011,394.66
2540,S1939,201110,2011,553.8
2547,S1940,201110,2011,657.48
2560,S1952,201110,2011,31.23
2564,S1956,201110,2011,99.06
3572,ir11,201110,2011,100.88
3592,s121,201110,2011,250.48
3599,s1212,201110,2011,1327.12
3609,s140,201110,2011,1499.16
3619,s1412,201110,2011,533.15
3622,s146,201110,2011,160.07
3624,s1482,201110,2011,9.49
3642,s1849,201110,2011,371.28
3650,s1873,201110,2011,1762.1200000000001
3664,s1977,201110,2011,631.5
3673,s2004,201110,2011,4089.72
3694,s2276,201110,2011,373.0
3700,s2298,201110,2011,395.0
886,476,201110,2011,0.0
2379,S1801,201110,2011,2443.76
2386,S1802,201110,2011,520.0
2401,S1816,201110,2011,24.53
2409,S1818,201110,2011,2132.66
2416,S184,201110,2011,528.36
2429,S1859,201110,2011,58.84
2446,S1869,201110,2011,805.77
2455,S1871,201110,2011,29.55
2472,S1892,201110,2011,231.3
2484,S19,201110,2011,700.0
2495,S1912,201110,2011,12.93
2503,S1916,201110,2011,789.8
894,479,201110,2011,39060.600000000006
895,480,201110,2011,120.0
2310,S1750,201110,2011,657.4
2319,S1754,201110,2011,795.98
2327,S1755,201110,2011,910.71
2336,S1756,201110,2011,1028.29
2364,S1784,201110,2011,0.0
2374,S1796,201110,2011,171.04000000000002
881,471,201110,2011,427.9
885,475,201110,2011,62.66
3718,s26,201110,2011,52.64
3722,s260,201110,2011,173.11
3729,s3,201110,2011,1288.82
3735,s47,201110,2011,60.23
3746,s654,201110,2011,1827.02
3756,s828,201110,2011,2173.02
3760,s852,201110,2011,133.0
707,365,201110,2011,2212.8
711,373,201110,2011,0.0
3769,s962,201110,2011,826.08
689,352,201110,2011,9689.109999999999
672,336,201110,2011,680.25
679,342,201110,2011,72.53
2221,S1703,201110,2011,120.41
2230,S1711,201110,2011,76.61
2245,S1721,201110,2011,4649.83
2256,S1725,201110,2011,12.5
2260,S1727,201110,2011,4.74
2271,S1730,201110,2011,1193.16
2284,S1736,201110,2011,14193.45
2289,S1737,201110,2011,351.13
2295,S1738,201110,2011,157.3
656,327,201110,2011,0.0
666,328,201110,2011,7722.0
639,30,201110,2011,1566.6399999999999
647,323,201110,2011,1056.23
627,297,201110,2011,0.0
606,257,201110,2011,1093.1
615,262,201110,2011,496.41
2119,S1644,201110,2011,274.68
2134,S1668,201110,2011,339.26
2143,S1672,201110,2011,1923.7
2148,S1673,201110,2011,145.0
2156,S1676,201110,2011,387.71000000000004
2163,S1679,201110,2011,3408.37
2172,S1683,201110,2011,3056.29
2203,S1696,201110,2011,1527.92
2218,S1702,201110,2011,2423.15
587,245,201110,2011,403.8
596,255,201110,2011,832.28
568,2031,201110,2011,0.0
528,1931,201110,2011,0.0
535,1941,201110,2011,2478.0
512,1903,201110,2011,245.98000000000002
519,1921,201110,2011,196.1
2066,S1602,201110,2011,43.57
2068,S1604,201110,2011,467.70000000000005
2073,S161,201110,2011,26.0
907,507,201110,2011,270.0
916,526,201110,2011,4239.04
2078,S1614,201110,2011,53.85
2082,S1617,201110,2011,1966.71
2092,S1625,201110,2011,150.0
2094,S1630,201110,2011,57.86
1937,S1539,201110,2011,475.14
1946,S154,201110,2011,375.0
1958,S1542,201110,2011,0.0
1969,S1546,201110,2011,3163.16
1983,S1550,201110,2011,137.32
2005,S1557,201110,2011,146.82
2014,S156,201110,2011,27.44
2020,S157,201110,2011,357.53000000000003
2033,S1579,201110,2011,400.07
2039,S158,201110,2011,1081.37
2045,S1588,201110,2011,1577.28
2050,S1594,201110,2011,5491.54
2060,S160,201110,2011,34.769999999999996
2063,S1600,201110,2011,856.13
502,1898,201110,2011,542.1
483,1863,201110,2011,0.0
488,1877,201110,2011,616.5
465,1850,201110,2011,758.37
444,1827,201110,2011,617.04
454,1830,201110,2011,3404.0200000000004
1863,S1504,201110,2011,186.56
1870,S1514,201110,2011,788.18
1877,S1518,201110,2011,91.34
1888,S1521,201110,2011,774.51
1894,S1522,201110,2011,23.35
1898,S1523,201110,2011,427.37
927,563,201110,2011,582.39
936,58,201110,2011,1622.6
1902,S1524,201110,2011,97.54
1910,S1527,201110,2011,3257.96
434,1819,201110,2011,7313.58
414,1793,201110,2011,1296.67
424,1803,201110,2011,9819.68
943,604,201110,2011,0.0
1743,S1454,201110,2011,586.95
1751,S1455,201110,2011,54.21
1764,S1462,201110,2011,27.73
1767,S1463,201110,2011,611.37
1769,S1467,201110,2011,151.68
1780,S1473,201110,2011,69.53999999999999
1786,S1478,201110,2011,1376.0
1797,S1480,201110,2011,549.48
1800,S1481,201110,2011,50.56
1805,S1484,201110,2011,41.82
1816,S1487,201110,2011,5201.03
1840,S1498,201110,2011,62.34
1850,S15,201110,2011,351.73
399,1758,201110,2011,3732.64
384,1729,201110,2011,2610.16
391,1746,201110,2011,7110.61
363,1718,201110,2011,5846.5599999999995
374,1726,201110,2011,273.2
353,1712,201110,2011,1360.86
1698,S1438,201110,2011,153.3
959,628,201110,2011,36053.63
967,67,201110,2011,407.43
1703,S1440,201110,2011,52.11
1708,S1441,201110,2011,19.62
1715,S1442,201110,2011,2406.04
1718,S1444,201110,2011,57.91
1723,S1448,201110,2011,143.19
1727,S145,201110,2011,192.5
1732,S1451,201110,2011,30.38
343,1704,201110,2011,2492.44
318,1652,201110,2011,854.27
321,1653,201110,2011,18.0
328,1669,201110,2011,858.4
7,100,201110,2011,2825.4
308,1616,201110,2011,7285.89
1595,S1361,201110,2011,5780.7
1605,S1364,201110,2011,1425.49
1610,S1367,201110,2011,31.8
1623,S1378,201110,2011,613.3399999999999
1637,S1389,201110,2011,546.28
1641,S1390,201110,2011,64.77000000000001
1657,S1402,201110,2011,133.36
1667,S1412,201110,2011,3217.26
1677,S1425,201110,2011,299.51
1684,S1432,201110,2011,300.9
287,1602,201110,2011,0.0
297,1607,201110,2011,40850.92
279,16,201110,2011,454.59000000000003
271,158,201110,2011,0.0
277,1598,201110,2011,2366.0
1490,S1269,201110,2011,4006.29
1499,S128,201110,2011,1123.13
1511,S1296,201110,2011,98.06
1518,S1297,201110,2011,330.9
1526,S1308,201110,2011,82.52
1535,S1320,201110,2011,734.99
1542,S1322,201110,2011,513.6
1549,S1325,201110,2011,240.5
1558,S1334,201110,2011,800.8
1565,S1341,201110,2011,192.1
1573,S1348,201110,2011,100.32
1586,S1354,201110,2011,240.71
60,1082,201110,2011,395.0
67,11,201110,2011,328.64
254,1545,201110,2011,726.39
262,1575,201110,2011,138.24
1398,S1198,201110,2011,676.4
1404,S120,201110,2011,322.5
1411,S1203,201110,2011,142.06
1425,S1212,201110,2011,1474.96
1437,S1219,201110,2011,26.11
1439,S1222,201110,2011,2005.55
1444,S1224,201110,2011,29.25
1450,S1247,201110,2011,39.8
1457,S1250,201110,2011,811.8
1476,S1265,201110,2011,283.73
1482,S1267,201110,2011,120.22
243,1522,201110,2011,5360.0
250,1540,201110,2011,37260.0
213,1504,201110,2011,1698.0
197,1408,201110,2011,21238.0
174,1351,201110,2011,2215.09
181,136,201110,2011,13850.81
183,1368,201110,2011,31425.0
185,137,201110,2011,802.6899999999999
77,1119,201110,2011,1365.8
1306,S1156,201110,2011,96.0
1321,S1169,201110,2011,111.82000000000001
978,75,201110,2011,15142.76
986,752,201110,2011,7079.13
1348,S1182,201110,2011,994.8
1357,S1186,201110,2011,2149.98
1372,S1190,201110,2011,1028.1399999999999
1382,S1192,201110,2011,9303.05
90,1130,201110,2011,25415.8
164,1341,201110,2011,390.87
142,1247,201110,2011,598.68
145,1284,201110,2011,35.79
153,13,201110,2011,89.88
1015,791,201110,2011,2104.9
1230,S1104,201110,2011,142.6
1237,S1106,201110,2011,72.0
1247,S1111,201110,2011,0.0
1254,S1123,201110,2011,96.75
997,767,201110,2011,831.57
1264,S1135,201110,2011,165.2
1268,S114,201110,2011,258.76
1276,S1140,201110,2011,1564.74
1289,S1145,201110,2011,253.0
1095,IR11,201110,2011,391.35
1110,IR2222,201110,2011,0.0
1123,IR35,201110,2011,72.06
1132,IR38,201110,2011,0.0
1146,IR52,201110,2011,418.67999999999995
1156,S0001,201110,2011,0.0
1159,S1,201110,2011,154.5
1163,S100,201110,2011,200.0
1168,S1008,201110,2011,83.94
1169,S1009,201110,2011,49.7
1178,S1011,201110,2011,404.97
1183,S1016,201110,2011,48.73
1193,S1022,201110,2011,845.06
1200,S1024,201110,2011,82.03999999999999
1210,S103,201110,2011,331.14
1218,S1069,201110,2011,1433.87
123,121,201110,2011,1268.4
133,1225,201110,2011,7202.59
20,1039,201110,2011,399.8
27,1058,201110,2011,3516.63
99,115,201111,2011,1028.45
251,1540,201111,2011,98.52
255,1545,201111,2011,204.2
263,1575,201111,2011,298.63
272,158,201111,2011,149.92000000000002
280,16,201111,2011,92.41000000000001
165,1341,201111,2011,335.6
184,1368,201111,2011,11971.96
2464,S1883,201111,2011,69.86
2473,S1892,201111,2011,187.89
2311,S1750,201111,2011,328.7
2320,S1754,201111,2011,389.53999999999996
2328,S1755,201111,2011,12.5
2337,S1756,201111,2011,527.5
2342,S1759,201111,2011,550.55
2351,S1772,201111,2011,1002.8
143,1247,201111,2011,248.68
154,13,201111,2011,2769.89
222,1506,201111,2011,2109.8
230,1512,201111,2011,1645.2
445,1827,201111,2011,342.8
8,100,201111,2011,185.75
55,1079,201111,2011,2629.95
28,1058,201111,2011,186.24
14,1028,201111,2011,12480.0
61,1082,201111,2011,395.0
68,11,201111,2011,20.9
78,1119,201111,2011,739.71
82,112,201111,2011,2545.0
91,1130,201111,2011,16585.44
201,1411,201111,2011,1164.06
344,1704,201111,2011,527.0
3680,s2022,201111,2011,433.37
628,297,201111,2011,24546.15
455,1830,201111,2011,721.3000000000001
457,1834,201111,2011,0.0
466,1850,201111,2011,495.0
473,1856,201111,2011,308.88
476,1857,201111,2011,4114.5
484,1863,201111,2011,2701.46
494,1895,201111,2011,64.75
503,1898,201111,2011,421.9
513,1903,201111,2011,5784.219999999999
236,1515,201111,2011,11429.6
3684,s2259,201111,2011,197.84
3688,s2265,201111,2011,0.0
3695,s2276,201111,2011,724.75
3698,s2293,201111,2011,110.06
554,2,201111,2011,60884.0
557,201,201111,2011,208.65
569,2031,201111,2011,0.0
574,205,201111,2011,232.04
583,226,201111,2011,84.52
586,24,201111,2011,678.88
597,255,201111,2011,2973.2200000000003
607,257,201111,2011,301.08
616,262,201111,2011,17866.62
3770,s962,201111,2011,5451.35
3610,s140,201111,2011,287.74
3620,s1412,201111,2011,1994.3600000000001
3628,s1686,201111,2011,558.18
3634,s1736,201111,2011,190.57999999999998
3651,s1873,201111,2011,2413.71
3674,s2004,201111,2011,4412.88
3570,S995,201111,2011,969.0
3575,ir2222,201111,2011,0.0
3578,s0001,201111,2011,0.0
3585,s1075,201111,2011,44.6
797,431,201111,2011,60.0
640,30,201111,2011,737.42
644,311,201111,2011,40.17
648,323,201111,2011,600.75
657,327,201111,2011,5359.52
680,342,201111,2011,66.78
690,352,201111,2011,355.6
695,353,201111,2011,3413.16
701,356,201111,2011,1556.02
536,1942,201111,2011,194.2
539,1980,201111,2011,479.81
547,1995,201111,2011,652.5
3479,S866,201111,2011,491.17999999999995
3483,S869,201111,2011,669.0
3495,S877,201111,2011,191.96
882,471,201111,2011,42.79
892,478,201111,2011,0.0
717,377,201111,2011,41.33
728,388,201111,2011,970.8
746,400,201111,2011,4377.1
751,409,201111,2011,70.21
772,423,201111,2011,4436.0
782,425,201111,2011,459.0
787,430,201111,2011,4648.75
3683,s2134,201111,2011,1215.9
3521,S921,201111,2011,51.65
3523,S933,201111,2011,61.7
3542,S962,201111,2011,4745.5
3425,S82,201111,2011,315.46
951,610,201111,2011,589.08
960,628,201111,2011,46946.17
817,440,201111,2011,593.94
827,441,201111,2011,4138.24
831,442,201111,2011,120.1
839,446,201111,2011,1894.83
845,447,201111,2011,2428.7599999999998
866,463,201111,2011,60.9
871,466,201111,2011,10.67
875,470,201111,2011,221.13
3600,s1212,201111,2011,262.86
3444,S828,201111,2011,3135.2200000000003
3446,S832,201111,2011,14.46
3456,S84,201111,2011,490.3
3470,S852,201111,2011,3283.04
1026,801,201111,2011,16055.56
897,482,201111,2011,43.04
898,484,201111,2011,681.69
917,526,201111,2011,5043.59
928,563,201111,2011,287.2
937,58,201111,2011,175.52
941,59,201111,2011,3558.0
3349,S743,201111,2011,351.6
3358,S749,201111,2011,88.13
3367,S75,201111,2011,246.78
3374,S751,201111,2011,362.37
3379,S763,201111,2011,380.24
3397,S78,201111,2011,1265.6399999999999
3401,S798,201111,2011,47.8
3408,S799,201111,2011,250.8
3417,S816,201111,2011,16.2
3256,S647,201111,2011,77.24
1126,IR36,201111,2011,1747.01
968,67,201111,2011,633.5699999999999
979,75,201111,2011,8882.21
987,752,201111,2011,4684.5
998,767,201111,2011,755.13
1006,771,201111,2011,180.0
1016,791,201111,2011,3970.77
3434,S824,201111,2011,315.48
3273,S654,201111,2011,15386.18
3283,S655,201111,2011,719.62
3301,S67,201111,2011,1342.47
3310,S707,201111,2011,318.78000000000003
3314,S71,201111,2011,147.08
3323,S723,201111,2011,2009.18
3333,S724,201111,2011,1047.64
1044,81,201111,2011,2909.66
1065,84,201111,2011,1618.73
1078,863,201111,2011,180.0
1082,90,201111,2011,197.0
1091,99,201111,2011,14566.61
1111,IR2222,201111,2011,0.0
1117,IR31,201111,2011,1597.75
1121,IR34,201111,2011,0.0
3340,S73,201111,2011,483.82
3197,S479,201111,2011,82.88
3221,S523,201111,2011,1079.2
3225,S535,201111,2011,2553.2200000000003
3230,S551,201111,2011,636.8
3232,S592,201111,2011,411.51
3242,S607,201111,2011,2057.03
3250,S639,201111,2011,0.0
3172,S471,201111,2011,140.04
3176,S472,201111,2011,21.82
3186,S474,201111,2011,181.25
1328,S1178,201111,2011,170.25
1333,S1179,201111,2011,93.4
1139,IR4,201111,2011,9950.95
1147,IR57,201111,2011,708.71
1157,S0001,201111,2011,0.0
1164,S100,201111,2011,250.0
1167,S1007,201111,2011,50.27
1179,S1011,201111,2011,20.41
1194,S1022,201111,2011,759.6500000000001
1201,S1024,201111,2011,114.0
1238,S1106,201111,2011,441.77000000000004
1248,S1111,201111,2011,0.0
1035,805,201111,2011,1160.0
1405,S120,201111,2011,160.62
1251,S1118,201111,2011,0.0
1265,S1135,201111,2011,571.12
1277,S1140,201111,2011,2626.5
1290,S1145,201111,2011,98.06
1298,S1155,201111,2011,1669.52
1322,S1169,201111,2011,660.84
1327,S1173,201111,2011,0.0
3263,S648,201111,2011,757.05
3124,S41,201111,2011,312.5
3133,S42,201111,2011,228.21
3139,S439,201111,2011,267.7
3145,S453,201111,2011,261.17
3150,S458,201111,2011,60.46
3159,S462,201111,2011,32.8
3163,S464,201111,2011,86.32
1358,S1186,201111,2011,324.27
1363,S1187,201111,2011,86.54
1373,S1190,201111,2011,1903.01
1383,S1192,201111,2011,173.29
1391,S1193,201111,2011,379.71
1399,S1198,201111,2011,55.75
3189,S476,201111,2011,175.7
3043,S243,201111,2011,336.5
3048,S247,201111,2011,33.76
3057,S249,201111,2011,56.14
3064,S267,201111,2011,575.9499999999999
3065,S271,201111,2011,285.7
3070,S287,201111,2011,563.9
3075,S299,201111,2011,74.02
3084,S3,201111,2011,2883.98
3090,S30,201111,2011,84.25
2968,S2322,201111,2011,253.32
2985,S2332,201111,2011,206.51
2997,S2341,201111,2011,3364.96
3011,S2352,201111,2011,140.55
3027,S236,201111,2011,536.87
1414,S1206,201111,2011,71.02
1426,S1212,201111,2011,3660.02
1438,S1219,201111,2011,208.45
1440,S1222,201111,2011,585.01
1445,S123,201111,2011,42.55
1467,S126,201111,2011,82.65
1477,S1265,201111,2011,1707.06
1491,S1269,201111,2011,1060.82
1519,S1297,201111,2011,2823.83
1340,S118,201111,2011,849.7
1349,S1182,201111,2011,293.88
1694,S1437,201111,2011,100.52
1699,S1438,201111,2011,84.62
1527,S1308,201111,2011,138.84
1536,S1320,201111,2011,285.8
1543,S1322,201111,2011,1302.81
1550,S1325,201111,2011,1028.0
1561,S1336,201111,2011,252.6
1574,S1348,201111,2011,593.3199999999999
1578,S1350,201111,2011,86.5
1580,S1353,201111,2011,271.77
1596,S1361,201111,2011,3917.52
1606,S1364,201111,2011,643.38
3114,S361,201111,2011,664.3
3120,S406,201111,2011,30.0
2954,S2313,201111,2011,4019.55
2961,S2316,201111,2011,118.55
1624,S1378,201111,2011,84.06
1628,S1380,201111,2011,46.3
1634,S1388,201111,2011,298.90999999999997
1649,S1392,201111,2011,453.04
1658,S1402,201111,2011,2009.95
1668,S1412,201111,2011,6180.5199999999995
1685,S1432,201111,2011,300.9
3037,S24,201111,2011,871.86
2847,S2193,201111,2011,1050.0
2860,S2202,201111,2011,150.5
2870,S2218,201111,2011,78.78
2884,S2225,201111,2011,610.9
2895,S2246,201111,2011,96.43
2905,S2250,201111,2011,2089.59
2911,S2256,201111,2011,194.2
2926,S2289,201111,2011,356.18
1716,S1442,201111,2011,1115.64
1724,S1448,201111,2011,67.05
1728,S145,201111,2011,42.82
1734,S1452,201111,2011,37.5
1744,S1454,201111,2011,1243.93
1758,S1459,201111,2011,1055.18
1770,S1467,201111,2011,102.14
2931,S2290,201111,2011,210.29000000000002
2752,S2103,201111,2011,259.15
2765,S2111,201111,2011,1410.26
2773,S2118,201111,2011,531.9
2785,S2135,201111,2011,17.0
2797,S2143,201111,2011,2122.0
2810,S2176,201111,2011,69.58
2820,S2177,201111,2011,1023.5
1777,S1472,201111,2011,1188.57
2701,S2061,201111,2011,52.89
2704,S2069,201111,2011,460.54
2713,S2072,201111,2011,99.16
2729,S2081,201111,2011,1828.12
2734,S2086,201111,2011,540.68
2737,S209,201111,2011,53.5
1952,S1540,201111,2011,174.54
1787,S1478,201111,2011,230.16
1798,S1480,201111,2011,7204.610000000001
1808,S1486,201111,2011,255.0
1817,S1487,201111,2011,3209.4900000000002
1828,S1492,201111,2011,353.04
1841,S1498,201111,2011,485.9
1851,S15,201111,2011,2834.03
1854,S1501,201111,2011,26.82
1704,S1440,201111,2011,86.04
2657,S2024,201111,2011,132.42000000000002
2051,S1594,201111,2011,3085.7599999999998
1871,S1514,201111,2011,98.16
1878,S1518,201111,2011,90.43
1889,S1521,201111,2011,1289.92
1899,S1523,201111,2011,34.91
1911,S1527,201111,2011,2769.02
1916,S1528,201111,2011,475.0
1922,S1531,201111,2011,56.44
1938,S1539,201111,2011,781.26
1947,S154,201111,2011,508.5
2839,S2191,201111,2011,169.67000000000002
2678,S2041,201111,2011,85.54
2688,S2050,201111,2011,1384.82
2691,S2052,201111,2011,323.12
2692,S2055,201111,2011,270.0
1970,S1546,201111,2011,1341.27
1984,S1550,201111,2011,284.11
1994,S1553,201111,2011,874.86
2015,S156,201111,2011,864.75
2023,S1575,201111,2011,77.43
2034,S1579,201111,2011,1651.98
2046,S1588,201111,2011,364.41999999999996
2741,S2090,201111,2011,208.97
2745,S21,201111,2011,80.0
2572,S1962,201111,2011,176.09
2582,S1971,201111,2011,607.7900000000001
2598,S1982,201111,2011,1717.53
2616,S1993,201111,2011,251.33
2629,S2004,201111,2011,6412.2300000000005
2643,S2009,201111,2011,54.27
2646,S2011,201111,2011,101.19
2524,S1927,201111,2011,294.2
2531,S1932,201111,2011,0.0
2541,S1939,201111,2011,0.0
2548,S1940,201111,2011,294.6
2553,S1950,201111,2011,485.5
2222,S1703,201111,2011,64.0
2058,S1597,201111,2011,82.32
2064,S1600,201111,2011,366.59000000000003
2067,S1602,201111,2011,735.8
2071,S1605,201111,2011,136.4
2083,S1617,201111,2011,2873.37
2093,S1627,201111,2011,182.8
2095,S1630,201111,2011,482.6
2120,S1644,201111,2011,252.0
2135,S167,201111,2011,156.54
1959,S1542,201111,2011,163.1
2435,S1861,201111,2011,330.12
2447,S1869,201111,2011,1818.95
2456,S1871,201111,2011,970.34
2303,S1739,201111,2011,3988.7300000000005
2144,S1672,201111,2011,100.52
2149,S1673,201111,2011,1266.8200000000002
2157,S1676,201111,2011,34.0
2173,S1683,201111,2011,469.62
2195,S1694,201111,2011,682.44
2204,S1696,201111,2011,1431.3899999999999
2219,S1702,201111,2011,883.5799999999999
2676,S2037,201111,2011,832.72
2489,S1902,201111,2011,1332.6
2504,S1916,201111,2011,66.0
2508,S1919,201111,2011,12.5
2517,S1926,201111,2011,481.23
2365,S1784,201111,2011,4604.04
2228,S1706,201111,2011,1005.15
2234,S1712,201111,2011,173.22
2235,S1715,201111,2011,94.59
2246,S1721,201111,2011,4227.2
2253,S1723,201111,2011,295.98
2261,S1727,201111,2011,656.9300000000001
2272,S1730,201111,2011,5398.73
2285,S1736,201111,2011,10637.31
2290,S1737,201111,2011,270.1
2380,S1801,201111,2011,333.24
2387,S1802,201111,2011,1560.0
2395,S1809,201111,2011,545.92
2399,S1815,201111,2011,0.0
2410,S1818,201111,2011,4308.99
2430,S1859,201111,2011,139.43
3730,s3,201111,2011,1803.59
3736,s47,201111,2011,335.9
3747,s654,201111,2011,1686.55
364,1718,201111,2011,6337.35
375,1726,201111,2011,409.79999999999995
385,1729,201111,2011,996.5999999999999
392,1746,201111,2011,2853.59
400,1758,201111,2011,1716.6499999999999
415,1793,201111,2011,794.73
425,1803,201111,2011,4710.86
435,1819,201111,2011,18583.29
354,1712,201111,2011,2903.56
119,1187,201111,2011,197.86
124,121,201111,2011,3171.0
134,1225,201111,2011,8233.6
138,1245,201111,2011,33.8
335,170,201111,2011,3623.3
331,1685,201111,2011,7130.0
329,1669,201111,2011,643.8
319,1652,201111,2011,2443.0
311,1639,201111,2011,860.25
309,1616,201111,2011,1267.42
298,1607,201111,2011,1650.63
288,1602,201111,2011,230.92
45,1065,201111,2011,1013.15
214,1504,201111,2011,404.15999999999997
9,100,201112,2011,280.0
289,1602,201112,2011,0.0
299,1607,201112,2011,818.04
312,1639,201112,2011,82.59
320,1652,201112,2011,1895.9
345,1704,201112,2011,422.65999999999997
281,16,201112,2011,92.6
244,1522,201112,2011,3720.0
257,1556,201112,2011,68.5
264,1575,201112,2011,241.92
273,158,201112,2011,215.58
155,13,201112,2011,535.15
166,1341,201112,2011,522.72
175,1351,201112,2011,292.5
2305,S1742,201112,2011,20.97
2321,S1754,201112,2011,2197.11
2338,S1756,201112,2011,504.75
2343,S1759,201112,2011,223.34
2344,S1761,201112,2011,25.439999999999998
2352,S1772,201112,2011,172.86
2356,S1774,201112,2011,257.1
2366,S1784,201112,2011,400.0
2372,S1790,201112,2011,240.5
2229,S1706,201112,2011,27.44
2247,S1721,201112,2011,255.85
2262,S1727,201112,2011,796.75
2273,S1730,201112,2011,3306.62
2286,S1736,201112,2011,7472.42
2554,S1950,201112,2011,66.5
2561,S1952,201112,2011,42.0
2388,S1802,201112,2011,1248.0
2411,S1818,201112,2011,1398.12
2439,S1868,201112,2011,2108.57
2448,S1869,201112,2011,96.1
2457,S1871,201112,2011,52.55
2304,S1739,201112,2011,993.34
2145,S1672,201112,2011,556.6
2150,S1673,201112,2011,380.97
2174,S1683,201112,2011,1134.26
2184,S1688,201112,2011,227.64
2205,S1696,201112,2011,400.37
2206,S1699,201112,2011,0.0
2210,S170,201112,2011,170.25
2658,S2026,201112,2011,49.2
2474,S1892,201112,2011,297.02
2496,S1912,201112,2011,36.96
2497,S1915,201112,2011,88.0
2505,S1916,201112,2011,300.5
2518,S1926,201112,2011,75.44
2223,S1703,201112,2011,67.00999999999999
2069,S1604,201112,2011,390.72
2084,S1617,201112,2011,6828.76
2089,S1624,201112,2011,33.15
2096,S1630,201112,2011,530.0
2106,S1637,201112,2011,116.22
2125,S1658,201112,2011,44.1
2126,S166,201112,2011,106.58
1960,S1542,201112,2011,42.620000000000005
1971,S1546,201112,2011,24.3
1985,S1550,201112,2011,158.58
2001,S1555,201112,2011,242.0
2024,S1575,201112,2011,470.1
2047,S1592,201112,2011,83.44999999999999
2573,S1968,201112,2011,237.5
2599,S1982,201112,2011,1960.7
2617,S1993,201112,2011,257.36
2630,S2004,201112,2011,6696.8
2647,S2011,201112,2011,83.52
2650,S2017,201112,2011,30.33
2052,S1594,201112,2011,1374.3
1879,S1518,201112,2011,12.5
1890,S1521,201112,2011,183.63
1895,S1522,201112,2011,35.85
1912,S1527,201112,2011,448.86
1939,S1539,201112,2011,1138.92
2840,S2191,201112,2011,52.38
2677,S2037,201112,2011,807.78
2689,S2050,201112,2011,1265.5900000000001
2702,S2061,201112,2011,1774.22
2714,S2072,201112,2011,240.85999999999999
1948,S154,201112,2011,37.5
1782,S1474,201112,2011,30.5
1788,S1478,201112,2011,49.28
1799,S1480,201112,2011,7016.9
1818,S1487,201112,2011,2826.64
1832,S1495,201112,2011,157.64
1842,S1498,201112,2011,462.54
1852,S15,201112,2011,951.4399999999999
1864,S1504,201112,2011,1206.95
1705,S1440,201112,2011,0.0
1717,S1442,201112,2011,837.16
1730,S1450,201112,2011,322.38
1745,S1454,201112,2011,2386.1
1752,S1455,201112,2011,395.38
1759,S1459,201112,2011,31.05
2932,S2290,201112,2011,45.4
2753,S2104,201112,2011,381.35
2758,S2108,201112,2011,232.79999999999998
2766,S2111,201112,2011,780.0
2800,S2158,201112,2011,599.24
2804,S2161,201112,2011,670.76
2811,S2176,201112,2011,347.9
2821,S2177,201112,2011,976.99
1771,S1467,201112,2011,0.0
1625,S1378,201112,2011,200.14
1642,S1390,201112,2011,143.48
1650,S1392,201112,2011,12.0
1659,S1402,201112,2011,390.36
1669,S1412,201112,2011,3433.69
1686,S1432,201112,2011,1072.48
1692,S1436,201112,2011,338.7
3038,S24,201112,2011,174.76
2848,S2193,201112,2011,688.4
2856,S2201,201112,2011,93.72
2861,S2202,201112,2011,79.44
2864,S2205,201112,2011,946.35
2906,S2250,201112,2011,2592.08
2908,S2252,201112,2011,34.739999999999995
1544,S1322,201112,2011,267.38
1551,S1325,201112,2011,1655.8
1559,S1334,201112,2011,1114.44
1597,S1361,201112,2011,1206.12
